n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_directional_accuracy,mean_rmse,mean_r2,selection_score
50,3,0.01,0.7,0.6,0.5,10.0,0.6388888888888888,0.0391661553348325,-0.09278404016549471,0.6369305811221472
50,3,0.03,0.7,0.7,0.5,5.0,0.6388888888888888,0.03925740400948718,-0.09335443530233167,0.6369260186884145
50,2,0.01,0.6,0.6,0.5,2.0,0.6388888888888888,0.039164717039034236,-0.09338875908921455,0.6369306530369371
50,3,0.01,0.7,0.6,0.5,5.0,0.6388888888888888,0.03918201792444409,-0.09381616842954062,0.6369297879926666
100,2,0.03,0.6,0.7,0.5,10.0,0.6388888888888888,0.03925562864492637,-0.09389113889969944,0.6369261074566426
100,3,0.01,0.6,0.7,0.5,10.0,0.6388888888888888,0.039209446623058024,-0.09413264344922177,0.6369284165577359
100,2,0.03,0.7,0.7,0.5,10.0,0.6388888888888888,0.039301738981527126,-0.09413791787921762,0.6369238019398125
50,3,0.01,0.6,0.7,0.5,10.0,0.6388888888888888,0.03917375058315539,-0.09419001935109363,0.6369302013597311
50,3,0.01,0.7,0.6,0.5,2.0,0.6388888888888888,0.03918517255505472,-0.09423184678798878,0.6369296302611361
50,2,0.03,0.6,0.7,0.5,10.0,0.6388888888888888,0.03918988135753235,-0.09448833948958157,0.6369293948210122
100,2,0.03,0.7,0.6,0.5,10.0,0.6388888888888888,0.039314696102268294,-0.0946308857920199,0.6369231540837754
100,3,0.01,0.7,0.6,0.5,10.0,0.6388888888888888,0.03923121037670904,-0.0953263193160127,0.6369273283700534
50,3,0.01,0.6,0.7,0.5,5.0,0.6388888888888888,0.039187991556977435,-0.09535436576019676,0.63692948931104
50,2,0.03,0.6,0.7,0.5,5.0,0.6388888888888888,0.03919244947981654,-0.09574066846988519,0.636929266414898
100,3,0.01,0.6,0.7,0.5,5.0,0.6388888888888888,0.0392348225133189,-0.09580873834638697,0.6369271477632229
100,2,0.03,0.6,0.7,0.5,5.0,0.6388888888888888,0.03928531548694304,-0.0962032338673269,0.6369246231145417
100,3,0.01,0.6,0.7,0.5,2.0,0.6388888888888888,0.03924022376492368,-0.09638119596874749,0.6369268777006426
50,3,0.01,0.6,0.7,0.5,2.0,0.6388888888888888,0.03920480149619108,-0.09640595134301272,0.6369286488140793
50,3,0.03,0.7,0.6,0.5,2.0,0.6388888888888888,0.03927815056161152,-0.09652005343206571,0.6369249813608082
100,3,0.01,0.7,0.7,0.5,10.0,0.6388888888888888,0.03927176655624972,-0.09724945890393115,0.6369253005610763
50,3,0.01,0.6,0.6,0.5,10.0,0.6388888888888888,0.039211027244618495,-0.09727775627547176,0.6369283375266579
50,3,0.01,0.6,0.6,0.5,5.0,0.6388888888888888,0.039215028871720556,-0.09745204357509525,0.6369281374453029
100,2,0.03,0.6,0.6,0.5,10.0,0.6388888888888888,0.03933466327145759,-0.0978765410359622,0.636922155725316
100,3,0.01,0.7,0.7,0.5,5.0,0.6388888888888888,0.0392878975551678,-0.09827921261157395,0.6369244940111305
50,2,0.03,0.6,0.7,0.5,2.0,0.6388888888888888,0.03924321597904167,-0.09837317919198722,0.6369267280899368
100,3,0.01,0.6,0.6,0.5,10.0,0.6388888888888888,0.039271083182699416,-0.09845930169425922,0.6369253347297539
100,3,0.01,0.7,0.6,0.5,5.0,0.6388888888888888,0.03927817320502585,-0.09852867682746563,0.6369249802286375
100,3,0.01,0.6,0.6,0.5,5.0,0.6388888888888888,0.0392747143123081,-0.0986558963866799,0.6369251531732735
100,2,0.03,0.7,0.6,0.5,5.0,0.6388888888888888,0.03940050665386462,-0.09868831033463998,0.6369188635561956
50,3,0.03,0.7,0.6,0.5,10.0,0.6388888888888888,0.03929348971303921,-0.09896744416465439,0.6369242144032369
100,3,0.01,0.7,0.6,0.5,2.0,0.6388888888888888,0.03929212563682896,-0.09933177422085968,0.6369242826070474
50,3,0.01,0.6,0.6,0.5,2.0,0.6388888888888888,0.0392457637351629,-0.09961641385945513,0.6369266007021307
100,3,0.01,0.7,0.7,0.5,2.0,0.6388888888888888,0.03931856428947713,-0.0996362233074255,0.636922960674415
50,2,0.03,0.6,0.6,0.5,10.0,0.6388888888888888,0.03927620057381784,-0.10012757070892143,0.636925078860198
100,3,0.01,0.6,0.6,0.5,2.0,0.6388888888888888,0.03929744420755253,-0.10024766027207999,0.6369240166785112
50,3,0.03,0.7,0.7,0.5,10.0,0.6388888888888888,0.03936110620781889,-0.10066546430081195,0.6369208335784979
50,3,0.03,0.6,0.7,0.5,10.0,0.6388888888888888,0.03929442891805576,-0.10135013587056649,0.6369241674429861
50,3,0.03,0.7,0.6,0.5,5.0,0.6388888888888888,0.039355552223406094,-0.10146503003052025,0.6369211112777186
50,2,0.03,0.6,0.6,0.5,5.0,0.6388888888888888,0.039322642782711054,-0.10286014155359502,0.6369227567497533
100,3,0.03,0.6,0.7,0.5,10.0,0.6388888888888888,0.03943423358799725,-0.10392830077875811,0.6369171772094889
50,2,0.03,0.6,0.6,0.5,2.0,0.6388888888888888,0.039371761461072574,-0.1046648382296933,0.6369203008158352
50,3,0.03,0.6,0.6,0.5,10.0,0.6388888888888888,0.039371592725691226,-0.10755158563902009,0.6369203092526042
100,3,0.03,0.6,0.6,0.5,10.0,0.6388888888888888,0.03949936780896434,-0.10883683768591149,0.6369139204984406
50,3,0.03,0.6,0.7,0.5,5.0,0.6388888888888888,0.039430412557197356,-0.11138354600741567,0.636917368261029
50,3,0.03,0.6,0.7,0.5,2.0,0.6388888888888888,0.03950383390462179,-0.11546242639276391,0.6369136971936578
50,3,0.03,0.6,0.6,0.5,5.0,0.6388888888888888,0.039535851399606886,-0.11712662919298575,0.6369120963189085
50,3,0.03,0.6,0.6,0.5,2.0,0.6388888888888888,0.039577517385477066,-0.12158322548995343,0.636910013019615
50,2,0.03,0.7,0.7,0.5,2.0,0.6296296296296297,0.0391828567414026,-0.08792837995166049,0.6276704867925595
100,2,0.03,0.6,0.7,0.5,2.0,0.6296296296296297,0.039318038131252175,-0.09686339084838662,0.627663727723067
100,2,0.03,0.7,0.7,0.5,5.0,0.6296296296296297,0.03937642240233258,-0.09714733897981036,0.627660808509513
50,3,0.03,0.7,0.7,0.5,2.0,0.6296296296296297,0.03934751682822149,-0.09760368040747987,0.6276622537882186
100,2,0.03,0.7,0.7,0.5,2.0,0.6296296296296297,0.03939660691286763,-0.09763377580733984,0.6276597992839863
100,2,0.03,0.7,0.6,0.5,2.0,0.6296296296296297,0.03940071167362507,-0.09799446961305418,0.6276595940459484
100,2,0.03,0.6,0.6,0.5,2.0,0.6296296296296297,0.03940594815720293,-0.10051506652037723,0.6276593322217695
100,2,0.03,0.6,0.6,0.5,5.0,0.6296296296296297,0.03939620485705358,-0.10145673832209363,0.627659819386777
100,3,0.03,0.7,0.6,0.5,10.0,0.6296296296296297,0.03953115731262883,-0.10831191721241573,0.6276530717639982
100,3,0.03,0.7,0.6,0.5,2.0,0.6296296296296297,0.03955495340609125,-0.10965876324076973,0.6276518819593251
100,3,0.03,0.6,0.7,0.5,5.0,0.6296296296296297,0.039576890924220044,-0.11395623851959279,0.6276507850834186
100,3,0.03,0.7,0.7,0.5,10.0,0.6296296296296297,0.0396235730289731,-0.11397751168340904,0.627648450978181
100,3,0.03,0.6,0.6,0.5,5.0,0.6296296296296297,0.039640991985943834,-0.11637598533616739,0.6276475800303325
100,3,0.03,0.6,0.6,0.5,2.0,0.6296296296296297,0.039629647166111504,-0.11645895447765851,0.6276481472713241
100,3,0.03,0.6,0.7,0.5,2.0,0.6296296296296297,0.03966203215602229,-0.11730545712681151,0.6276465280218285
100,3,0.03,0.7,0.7,0.5,5.0,0.6203703703703703,0.039580794511514555,-0.1108992940612183,0.6183913306447946
100,3,0.03,0.7,0.6,0.5,5.0,0.6203703703703703,0.039623286763162416,-0.11335590630842995,0.6183892060322123
100,3,0.03,0.7,0.7,0.5,2.0,0.6203703703703703,0.039736598288489515,-0.1191785504721327,0.6183835404559459
