us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.0007802207,-0.012566449,-0.0012873433,0.0027487176,0.0031868308,-0.0068405904,0.012660621,0.004257247,0.0075806575,-0.004694133,-0.0043634125,-0.0012552609,-0.0014522908,4.898529e-05,-0.0014341082,-2.887026e-05,0.00033951993,-1.5926866e-05,0.0
-0.008627344,-0.0020742952,5.1092138e-05,-0.001103356,-0.0014189084,-0.010787037,0.011572488,0.0022481438,0.0052173375,-0.0057952004,0.0005472554,-0.0037785308,-0.0009285591,5.5518503e-05,-0.0011579263,-3.7125512e-05,-1.2606155e-05,0.00010525788,0.0
-0.010275637,-0.0038893588,0.00030524572,0.0018419334,0.0055437153,-0.0040541617,0.020067772,-0.009339251,-0.00462289,-0.004008769,0.003606368,-0.009765708,-0.0005284182,0.000113449256,0.0037297662,-2.688833e-05,0.00042549896,-3.269933e-06,0.0
-0.0059981374,-0.0019087066,0.0014966469,-0.00051761494,0.011969703,-0.0032908863,0.01825018,0.002987918,-2.8050068e-05,-0.0071899137,0.0015808727,-0.0031314138,-0.0015403645,8.0002785e-05,0.004915993,-2.8391274e-05,0.0004178418,-3.780988e-05,0.0
-0.0063133743,-0.00198626,0.0008579623,0.0010171223,0.011206515,-0.0031089382,0.00671216,0.0020187772,-0.00048578007,0.006840734,0.003144081,-0.0028565791,-0.0008588213,0.00011163565,0.0042719836,-3.7125512e-05,0.00042549896,-5.5470728e-06,0.0
-0.0042105755,-0.0051129363,0.0009185965,0.0006112536,0.0013235859,0.0048663006,-0.009767915,0.0009219714,-0.0034439468,-0.01092642,0.0040543494,-0.005898288,-0.0012712356,0.0006599357,0.0040451707,2.9032119e-05,0.00066333107,-6.202219e-06,0.0
-0.0068416377,-0.008480862,0.00036032125,-0.0012898705,-0.0006484227,0.004795341,-0.004714226,0.0020013384,-0.008364241,-0.014235961,0.0036862718,-0.0021625652,-0.0019969875,0.00012766603,0.006899692,2.7818087e-05,0.00066333107,-6.202219e-06,0.0
-0.007783192,-0.006196519,-0.0004053677,-0.0015334593,0.00072987855,0.0016832246,0.013056578,-0.0078040906,0.005096227,-0.0037531035,-0.0027101885,0.003786491,-0.002449842,9.641808e-05,0.0045170314,-4.652274e-05,0.0003031464,-3.7154736e-05,0.0
-0.008565957,-0.00632904,-0.00080467627,-0.0016533018,0.0011146478,-0.003810584,0.012301621,0.0005727302,-0.00023157324,-0.00822132,-0.005565791,-0.002776176,-0.0015464023,6.5967346e-05,-0.00055154896,-4.652274e-05,0.0004012235,1.5680798e-05,0.0
-0.0063160853,-0.0075381277,-0.00066846196,-0.001053614,-0.0029990477,0.0048073847,0.01664846,0.0036740203,-0.0015369123,-0.0019373255,0.004091673,0.0025607687,-0.0028273223,0.00011483373,0.0052956925,-7.838134e-06,0.00066333107,-6.202219e-06,0.0
-0.006900429,-0.004863001,0.0004941742,-0.0009140314,-0.005645786,0.0050028036,0.012503875,0.0064425436,0.00028214845,-0.005315749,0.0016917246,-0.0058486904,-0.002496119,0.0002482723,0.0042828093,-9.437317e-07,0.00066333107,-6.202219e-06,0.0
-0.009725742,-0.0069791866,-0.0014410137,-0.0020624117,-0.0035088926,-0.0057477406,0.010470095,0.0004745505,0.00030126705,0.00071001484,0.00059083564,0.0006683341,-0.0017154705,7.7917546e-05,0.0008038807,-4.652274e-05,0.0004012235,1.5680798e-05,0.0
-0.008618702,-0.0063948384,-0.00061824603,-0.00023487482,-0.0053947708,-0.0019488016,-0.0057889665,-0.0012226374,-0.011194897,0.00044617447,0.0002740738,0.002846633,-0.0016525151,0.00013714505,0.0004355997,2.4115092e-05,0.00040464173,7.060471e-07,0.0
-0.008637484,-0.010179465,0.00086207944,0.0031975012,-0.006687003,0.0036309543,0.0057053044,-0.0072601293,0.0046241605,-0.012333749,-0.00020968531,-0.0020113823,-0.0015772032,0.00010586536,-0.007849468,3.8802726e-05,4.780759e-09,-6.202218e-06,0.0
-0.008900343,-0.010771357,0.000900484,0.0038780004,-0.005834595,0.00330282,-0.0058195693,0.004814654,1.3845609e-05,-0.01636491,0.001865713,0.0013897639,-0.0018309737,0.0001526874,0.002185076,4.6290254e-05,-3.2791686e-05,-6.202218e-06,0.0
-0.0070966748,-0.0033703009,-0.0013606893,-0.010997438,-0.006741417,-0.006561399,-0.0054614493,0.007288727,-0.010188668,0.0031051892,0.0022838344,-0.0035202934,-0.0016097473,0.0006692496,0.006005948,2.4684356e-05,-6.73508e-05,-5.5470737e-06,0.0
-0.0083219325,-0.0047552455,0.0011662053,-0.04693608,-0.012304576,-0.005036941,-0.0039995476,-0.008009281,0.0026956496,-0.000854865,0.002007181,0.003247491,-0.0015734743,0.00014314131,0.005523648,-1.4146822e-06,-2.7514649e-05,-3.7154736e-05,0.0
-0.005095144,-0.003755497,0.00034733923,-0.050591297,-0.007613532,0.0025713332,-0.006028413,0.0018608586,-0.00022531657,0.00032966587,-9.7227654e-05,-0.0008331537,-0.00095616747,0.0001330701,0.002755458,-1.4692939e-06,-3.5344066e-05,-5.5470728e-06,0.0
-0.0091797,-0.0037947418,0.00013179796,-0.04618586,-0.00753434,-0.008134267,0.0025145353,1.2915963e-05,0.002112923,-0.0019101085,0.0028843912,-0.004077894,-0.0013623396,0.000112690585,0.0047114165,-1.4692939e-06,-3.0841955e-05,7.06048e-07,0.0
-0.0069867256,-0.0026537837,-0.0006520552,-0.054258097,-0.00020668027,0.002679686,0.0033260316,-0.006619628,0.00020537336,0.0003507745,-0.0029821678,0.0036053355,-0.0013909391,6.093549e-05,0.0030404364,5.658814e-06,-2.809201e-05,-3.7154736e-05,0.0
-0.0025973232,-0.006978317,-0.00070583035,-0.049200162,-0.005802331,-0.0037798912,0.010659759,0.0014523135,-0.008449458,-0.010781671,0.0038148563,-0.002967305,-0.0014129874,3.4505614e-05,0.004254412,4.1711883e-07,-3.5770925e-05,7.06048e-07,0.0
-0.002194822,-0.009038241,-0.00013191659,-0.055740424,-0.00015945821,-0.007716362,0.0072842017,-0.0073927003,0.0035764882,0.0002115282,0.0002085184,-0.00218278,-0.0014709812,4.898529e-05,0.0026212644,-3.8267484e-05,-2.9313947e-05,-3.7154736e-05,0.0
-0.0033523901,-0.005597781,0.0013152191,-0.050126966,-0.011558765,0.0015432686,-0.005045642,0.0026854738,-0.012694611,-0.012204674,0.0016687693,-0.0019191627,-0.001174125,7.921525e-05,0.0042397743,0.0002412149,-2.9658291e-05,-6.202219e-06,0.0
-0.00013206646,-0.0067832735,1.8981413e-05,-0.059536017,0.0011898698,0.0038963752,0.005181696,-0.0051098494,0.0050032646,0.00023612565,-0.00054303405,-0.0016825958,-0.0012267225,9.741756e-05,0.0014510739,-1.935659e-05,-2.8518869e-05,-5.5470728e-06,0.0
-0.0010717663,-0.010912323,4.782994e-05,-0.055302136,-0.001349089,-0.003027266,0.0064724097,0.0030883616,0.005945003,-0.005996886,-0.0055343774,-0.0013101314,-0.00090552407,0.00022229907,0.0021284453,-8.595351e-05,-2.8518869e-05,-5.5470728e-06,0.0
0.00040270772,0.0041021137,0.0052294,-0.057915963,-0.003158287,0.00347214,0.0032833202,-0.00681175,0.00013417783,-0.0031061666,0.0015427069,-0.00091210945,-0.0017099872,0.00010270081,0.0012086306,1.8057715e-05,-3.3218545e-05,-3.780988e-05,0.0
0.0059474185,0.0013018897,0.0029960247,-0.05261041,0.00028329215,-0.008807172,0.0082735075,-0.007149253,0.011477555,-0.0035461034,-0.028761277,-0.001257626,-0.001172616,9.480196e-05,-0.0012697949,-1.2267615e-05,-6.629243e-05,0.00030711977,0.0
-0.0005197793,0.003828923,-0.00068788073,-0.059038322,0.005662208,0.003106419,0.008601165,0.004621454,0.0012551579,0.004463299,0.0030793718,-0.0007999669,-0.00048614375,9.969409e-05,0.0025095697,-0.00012909497,-7.646195e-05,-5.5470728e-06,0.0
0.007455855,0.0019870491,0.0033895408,-0.054094095,0.006012219,-0.010211367,0.0044888384,-0.005677015,0.011651306,-0.0047281403,-9.441333e-05,-0.0012808085,-0.0014822984,0.00010675216,0.0023969694,-2.5660447e-05,-6.629243e-05,0.00030460555,0.0
0.0072727427,0.001574738,0.002471105,-0.052600633,0.0039590094,0.0021801004,0.013560994,-0.004192357,0.0032066284,-0.0053440975,0.004135618,-0.00013621362,-0.0020088677,7.6672986e-05,0.0037450297,-1.692621e-05,-8.116163e-05,5.6660665e-05,0.0
