us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.0030661228,0.0041366518,0.004271472,0.0050942106,-0.00025898023,0.018180203,0.004117288,0.0011337525,0.002512782,-0.00015341818,0.010429542,0.0045173224,-0.0025868725,-0.00034238354,-0.0016841443,5.9122085e-06,-0.0029698808,9.5385694e-05,-0.00085601135
-0.0009733335,0.0010227965,-0.0018117497,0.005830354,-0.00043791492,0.02087812,0.0045468314,0.0014726009,0.0071543236,-0.00035554427,0.011297687,-0.0047756345,-0.0028412337,-0.00056043465,-0.0024622849,0.0001036695,-0.002835466,9.3386065e-05,-0.00079171045
-0.0014663206,0.00317093,-0.0014123206,0.0018550395,-0.00033203987,0.0057539484,-0.0076987837,0.0019361255,-0.0041437857,0.005496418,-0.0027617284,0.0010813087,-0.0021711343,-0.00029918115,-0.0041554323,-3.5945435e-05,-0.0027260338,0.000110722474,-0.0010396688
-0.0010522931,0.007476828,-0.0011221722,0.0035277458,-0.0018399426,0.012817546,0.0040428787,0.0013640987,-0.0029183337,0.001972318,4.3130178e-05,-0.015630933,-0.0026854244,-0.0005123176,-0.008284022,0.00013299724,-0.0026860214,0.00014825969,-0.0009934393
-0.00021748396,0.0019506399,-0.001637327,0.0040900456,-0.0036138196,0.019974904,-0.0004290507,0.0022810618,0.008313351,-0.0019140113,0.0028206804,0.0051925853,-0.002459682,-0.0005529481,-0.0035390684,0.00020687001,-0.0027053605,9.5385694e-05,-0.0011100026
0.0015147959,0.0014941894,0.00038222835,0.003549077,-0.0029596547,0.020550378,-0.0009423428,0.001729712,-0.001925603,-4.6645655e-06,0.002324208,0.0015361274,-0.0028650407,-0.0004556142,0.0022217124,0.0001793341,-0.0024800715,9.867172e-05,-0.0010344776
0.0031303563,0.00013420467,0.0019946813,0.0052864985,-0.007417717,0.0005087941,0.0010303784,0.0005735927,0.00019573873,0.002711449,0.001253587,0.0021381387,-0.00042712726,-0.00021792905,0.0021447302,0.0002297984,0.00035725534,0.00015135514,0.0023036199
-0.00060441333,-0.0021027867,-0.00078636064,-0.020228123,-0.013004824,0.00031933121,0.004470861,0.005382945,0.008427466,0.0019323314,-0.0054451483,-0.00036063234,-0.0019777524,-0.00041233035,-0.010016119,-9.1092275e-05,0.00022796646,0.00015652415,0.0017698356
-0.0013443783,0.007334698,-0.0014598105,-0.021087728,-0.006335803,-0.002687945,-5.8823425e-05,0.005076492,-0.00034410344,0.002808851,-0.004085291,-0.013334505,-0.0009893803,0.00018288151,-0.0056171184,0.0001535966,0.00017583878,0.00010874124,0.0024493844
-0.0013692854,0.0047379653,-0.00067610166,-0.058154076,-0.008175211,-0.004334804,0.00064981246,-0.0040958035,-0.0023676162,-0.0002797109,-0.0066904593,0.0032802168,-0.00087345846,0.00017225227,-0.0042660697,-0.0002595361,0.00020812236,0.00015502708,0.0010108334
